id_notificacion_sistema,titulo,modulo,tipo_error,mensaje,detalles,fecha_creacion,resuelto,fecha_resolucion,id_usuario_resolvio
349,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 665ms,[object Object],2026-04-23 22:00:00,1,,
350,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 495ms,[object Object],2026-04-23 23:00:00,1,,
351,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 586ms,[object Object],2026-04-24 00:00:00,1,,
352,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 691ms,[object Object],2026-04-24 01:00:00,1,,
353,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 479ms,[object Object],2026-04-24 14:24:48,1,,
354,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 639ms,[object Object],2026-04-24 15:00:00,1,,
355,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 596ms,[object Object],2026-04-24 16:00:00,1,,
356,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 792ms,[object Object],2026-04-24 17:00:00,1,,
357,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 812ms,[object Object],2026-04-24 18:00:01,1,,
358,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 543ms,[object Object],2026-04-24 19:00:00,1,,
359,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 742ms,[object Object],2026-04-24 20:00:00,1,,
360,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 605ms,[object Object],2026-04-24 21:00:00,1,,
361,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 605ms,[object Object],2026-04-24 22:00:00,1,,
362,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 556ms,[object Object],2026-04-24 23:00:00,1,,
363,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 598ms,[object Object],2026-04-25 00:00:00,1,,
364,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 785ms,[object Object],2026-04-25 01:00:00,1,,
365,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 720ms,[object Object],2026-04-25 15:00:01,1,,
366,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 517ms,[object Object],2026-04-25 16:00:00,1,,
367,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 661ms,[object Object],2026-04-25 17:00:00,1,,
368,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 476ms,[object Object],2026-04-25 17:30:30,1,,
369,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 531ms,[object Object],2026-04-25 18:00:00,1,,
370,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 504ms,[object Object],2026-04-25 19:00:00,1,,
371,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 630ms,[object Object],2026-04-25 20:00:00,1,,
372,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 541ms,[object Object],2026-04-25 21:00:00,1,,
373,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 516ms,[object Object],2026-04-25 22:00:00,1,,
374,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 525ms,[object Object],2026-04-25 23:00:00,1,,
375,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 603ms,[object Object],2026-04-26 00:00:01,1,,
376,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 1011ms,[object Object],2026-04-26 01:00:01,1,,
377,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 603ms,[object Object],2026-04-26 15:00:00,1,,
378,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 566ms,[object Object],2026-04-26 16:00:00,1,,
379,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 670ms,[object Object],2026-04-26 17:00:00,1,,
380,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 661ms,[object Object],2026-04-26 18:00:01,1,,
381,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 576ms,[object Object],2026-04-26 19:00:00,1,,
382,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 643ms,[object Object],2026-04-26 20:00:00,1,,
383,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 556ms,[object Object],2026-04-26 21:00:00,1,,
384,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 542ms,[object Object],2026-04-26 22:00:01,1,,
385,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 652ms,[object Object],2026-04-26 23:00:00,1,,
386,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 642ms,[object Object],2026-04-27 00:00:00,1,,
387,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 910ms,[object Object],2026-04-27 01:00:00,1,,
388,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 807ms,[object Object],2026-04-27 15:00:01,1,,
389,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 584ms,[object Object],2026-04-27 16:00:00,1,,
390,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 624ms,[object Object],2026-04-27 16:29:51,1,,
391,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 513ms,[object Object],2026-04-27 16:29:52,1,,
392,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 739ms,[object Object],2026-04-27 17:00:01,1,,
393,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 692ms,[object Object],2026-04-27 18:00:00,1,,
394,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 610ms,[object Object],2026-04-27 19:00:00,1,,
395,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 890ms,[object Object],2026-04-27 20:00:01,1,,
396,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 721ms,[object Object],2026-04-27 21:00:00,1,,
397,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 610ms,[object Object],2026-04-27 22:00:00,1,,
398,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 639ms,[object Object],2026-04-27 23:00:00,1,,
399,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 609ms,[object Object],2026-04-28 00:00:00,1,,
400,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 1071ms,[object Object],2026-04-28 01:00:01,1,,
401,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 648ms,[object Object],2026-04-28 15:00:01,1,,
402,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 552ms,[object Object],2026-04-28 16:00:00,1,,
403,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 641ms,[object Object],2026-04-28 17:00:00,1,,
404,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 642ms,[object Object],2026-04-28 18:00:00,1,,
405,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 709ms,[object Object],2026-04-28 19:00:01,1,,
406,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 815ms,[object Object],2026-04-28 20:00:01,1,,
407,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 638ms,[object Object],2026-04-28 21:00:00,1,,
408,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 592ms,[object Object],2026-04-28 22:00:00,1,,
409,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 577ms,[object Object],2026-04-28 23:00:00,1,,
410,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 853ms,[object Object],2026-04-29 00:00:00,1,,
411,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 1137ms,[object Object],2026-04-29 01:00:01,1,,
412,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 718ms,[object Object],2026-04-29 15:00:00,1,,
413,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 622ms,[object Object],2026-04-29 16:00:00,1,,
414,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 677ms,[object Object],2026-04-29 17:00:00,1,,
415,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 580ms,[object Object],2026-04-29 18:00:00,1,,
416,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 676ms,[object Object],2026-04-29 19:00:00,1,,
417,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 645ms,[object Object],2026-04-29 20:00:00,1,,
418,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 604ms,[object Object],2026-04-29 21:00:00,1,,
419,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 720ms,[object Object],2026-04-29 22:00:00,1,,
420,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 630ms,[object Object],2026-04-29 23:00:00,1,,
421,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 577ms,[object Object],2026-04-30 00:00:00,1,,
422,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 706ms,[object Object],2026-04-30 01:00:00,1,,
423,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 549ms,[object Object],2026-04-30 13:57:26,1,,
424,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 886ms,[object Object],2026-04-30 15:00:01,1,,
425,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 632ms,[object Object],2026-04-30 16:00:00,1,,
426,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 589ms,[object Object],2026-04-30 17:00:00,1,,
427,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 501ms,[object Object],2026-04-30 18:00:00,1,,
428,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 689ms,[object Object],2026-04-30 19:00:00,1,,
429,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 625ms,[object Object],2026-04-30 20:00:00,1,,
430,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 585ms,[object Object],2026-04-30 21:00:00,1,,
431,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 577ms,[object Object],2026-04-30 22:00:00,1,,
432,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 571ms,[object Object],2026-04-30 23:00:00,1,,
433,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 530ms,[object Object],2026-05-01 00:00:00,1,,
434,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 644ms,[object Object],2026-05-01 01:00:00,1,,
435,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 552ms,[object Object],2026-05-01 15:00:00,1,,
436,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 520ms,[object Object],2026-05-01 16:00:00,1,,
437,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 610ms,[object Object],2026-05-01 17:00:00,1,,
438,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 501ms,[object Object],2026-05-01 18:00:00,1,,
439,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 571ms,[object Object],2026-05-01 19:00:00,1,,
440,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 635ms,[object Object],2026-05-01 20:00:00,1,,
441,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 564ms,[object Object],2026-05-01 21:00:00,1,,
442,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 576ms,[object Object],2026-05-01 22:00:00,1,,
443,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 712ms,[object Object],2026-05-01 23:00:00,1,,
444,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 689ms,[object Object],2026-05-02 00:00:00,1,,
445,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 641ms,[object Object],2026-05-02 01:00:00,1,,
446,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 839ms,[object Object],2026-05-02 15:00:00,1,,
447,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 607ms,[object Object],2026-05-02 16:00:00,1,,
448,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 499ms,[object Object],2026-05-02 17:00:00,1,,
449,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 590ms,[object Object],2026-05-02 18:00:00,1,,
450,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 599ms,[object Object],2026-05-02 19:00:00,1,,
451,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 525ms,[object Object],2026-05-02 20:00:00,1,,
452,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 546ms,[object Object],2026-05-02 21:00:00,1,,
453,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 602ms,[object Object],2026-05-02 22:00:00,1,,
454,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 665ms,[object Object],2026-05-02 23:00:00,1,,
455,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 565ms,[object Object],2026-05-03 00:00:00,1,,
456,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 651ms,[object Object],2026-05-03 01:00:00,1,,
457,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 586ms,[object Object],2026-05-03 15:00:00,1,,
458,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 583ms,[object Object],2026-05-03 16:00:00,1,,
459,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 555ms,[object Object],2026-05-03 17:00:00,1,,
460,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 513ms,[object Object],2026-05-03 18:00:00,1,,
461,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 616ms,[object Object],2026-05-03 19:00:00,1,,
462,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 534ms,[object Object],2026-05-03 20:00:00,1,,
463,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 551ms,[object Object],2026-05-03 21:00:00,1,,
464,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 533ms,[object Object],2026-05-03 22:00:00,1,,
465,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 623ms,[object Object],2026-05-03 23:00:00,1,,
466,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 475ms,[object Object],2026-05-04 00:00:00,1,,
467,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 683ms,[object Object],2026-05-04 01:00:00,1,,
468,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 483ms,[object Object],2026-05-04 15:00:00,1,,
469,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 998ms,[object Object],2026-05-04 16:00:01,1,,
470,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 491ms,[object Object],2026-05-04 17:00:00,1,,
471,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 576ms,[object Object],2026-05-04 18:00:00,1,,
472,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 507ms,[object Object],2026-05-04 19:00:00,1,,
473,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 591ms,[object Object],2026-05-04 20:00:00,1,,
474,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 615ms,[object Object],2026-05-04 21:00:00,1,,
475,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 682ms,[object Object],2026-05-04 22:00:00,1,,
476,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 456ms,[object Object],2026-05-04 23:00:00,1,,
477,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 611ms,[object Object],2026-05-05 00:00:00,1,,
478,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 788ms,[object Object],2026-05-05 01:00:00,1,,
479,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 585ms,[object Object],2026-05-05 15:00:00,1,,
480,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 554ms,[object Object],2026-05-05 16:00:00,1,,
481,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 681ms,[object Object],2026-05-05 17:00:00,1,,
482,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 1815ms,[object Object],2026-05-05 18:00:01,1,,
483,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 635ms,[object Object],2026-05-05 19:00:00,1,,
484,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 703ms,[object Object],2026-05-05 20:00:00,1,,
485,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 507ms,[object Object],2026-05-05 21:00:00,1,,
486,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 723ms,[object Object],2026-05-05 22:00:00,1,,
487,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 647ms,[object Object],2026-05-05 23:00:00,1,,
488,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 617ms,[object Object],2026-05-06 00:00:00,1,,
489,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 764ms,[object Object],2026-05-06 01:00:00,1,,
490,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 526ms,[object Object],2026-05-06 13:54:26,1,,
491,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 643ms,[object Object],2026-05-06 15:00:00,1,,
492,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 589ms,[object Object],2026-05-06 16:00:00,1,,
493,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 499ms,[object Object],2026-05-06 16:54:52,1,,
494,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 625ms,[object Object],2026-05-06 17:00:00,1,,
495,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 574ms,[object Object],2026-05-06 18:00:00,1,,
496,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 570ms,[object Object],2026-05-06 19:00:00,1,,
497,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 1105ms,[object Object],2026-05-06 20:00:01,1,,
498,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 708ms,[object Object],2026-05-06 21:00:00,1,,
499,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 578ms,[object Object],2026-05-06 22:00:00,1,,
500,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 863ms,[object Object],2026-05-06 23:00:00,1,,
501,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 687ms,[object Object],2026-05-07 00:00:00,1,,
502,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 889ms,[object Object],2026-05-07 01:00:00,1,,
503,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 671ms,[object Object],2026-05-07 15:00:00,1,,
504,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 547ms,[object Object],2026-05-07 15:14:19,1,,
505,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 815ms,[object Object],2026-05-07 16:00:00,1,,
506,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 568ms,[object Object],2026-05-07 17:00:00,1,,
507,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 883ms,[object Object],2026-05-07 18:00:01,1,,
508,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 1086ms,[object Object],2026-05-07 19:00:01,1,,
509,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 849ms,[object Object],2026-05-07 20:00:00,1,,
510,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 834ms,[object Object],2026-05-07 21:00:00,1,,
511,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 670ms,[object Object],2026-05-07 22:00:00,1,,
512,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 717ms,[object Object],2026-05-07 23:00:00,1,,
513,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 1126ms,[object Object],2026-05-08 00:00:01,1,,
514,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 690ms,[object Object],2026-05-08 01:00:00,1,,
515,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 602ms,[object Object],2026-05-08 15:00:00,1,,
516,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 597ms,[object Object],2026-05-08 16:00:00,1,,
517,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 711ms,[object Object],2026-05-08 17:00:00,1,,
518,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 664ms,[object Object],2026-05-08 18:00:00,1,,
519,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 644ms,[object Object],2026-05-08 19:00:00,1,,
520,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 641ms,[object Object],2026-05-08 20:00:00,1,,
521,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 571ms,[object Object],2026-05-08 21:00:00,1,,
522,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 628ms,[object Object],2026-05-08 22:00:00,1,,
523,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 544ms,[object Object],2026-05-08 23:00:00,1,,
524,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 537ms,[object Object],2026-05-09 00:00:00,1,,
525,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 586ms,[object Object],2026-05-09 01:00:00,1,,
526,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 483ms,[object Object],2026-05-09 14:37:00,1,,
527,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 456ms,[object Object],2026-05-09 14:39:31,1,,
528,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 603ms,[object Object],2026-05-09 14:54:52,1,,
529,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 543ms,[object Object],2026-05-09 15:00:00,1,,
530,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 608ms,[object Object],2026-05-09 16:00:00,1,,
531,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 539ms,[object Object],2026-05-09 17:00:00,1,,
532,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 518ms,[object Object],2026-05-09 17:10:16,1,,
533,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 445ms,[object Object],2026-05-09 17:44:28,1,,
534,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 545ms,[object Object],2026-05-09 18:00:00,1,,
535,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 664ms,[object Object],2026-05-09 19:00:00,1,,
536,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 581ms,[object Object],2026-05-09 20:00:00,1,,
537,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 632ms,[object Object],2026-05-09 21:00:00,1,,
538,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 545ms,[object Object],2026-05-09 22:00:00,1,,
539,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 590ms,[object Object],2026-05-09 23:00:00,1,,
540,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 543ms,[object Object],2026-05-10 00:00:00,1,,
541,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 605ms,[object Object],2026-05-10 01:00:00,1,,
542,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 546ms,[object Object],2026-05-10 15:00:00,1,,
543,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 525ms,[object Object],2026-05-10 16:00:00,1,,
544,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 533ms,[object Object],2026-05-10 17:00:00,1,,
545,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 609ms,[object Object],2026-05-10 18:00:00,1,,
546,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 539ms,[object Object],2026-05-10 19:00:00,1,,
547,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 541ms,[object Object],2026-05-10 20:00:00,1,,
548,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 719ms,[object Object],2026-05-10 21:00:00,1,,
549,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 587ms,[object Object],2026-05-10 22:00:00,1,,
